,id,created_at_dt,last_move_at_dt
3129,HQiuJQ52,2016-12-17 15:53:20.000000000,2016-12-17 15:53:20.000000000
3130,clGFiHWZ,2016-12-10 20:00:00.000000000,2016-12-10 20:00:00.000000000
3131,bCKTftWE,2016-11-27 18:06:40.000000000,2016-11-27 18:06:40.000000000
3132,NE8B1LXx,2016-11-24 01:13:20.000000000,2016-11-24 01:13:20.000000000
3133,71UNH3j1,2016-11-22 15:53:20.000000000,2016-11-22 15:53:20.000000000
3134,WlhkyVKJ,2017-05-26 20:20:00.000000000,2017-05-26 20:20:00.000000000
3135,rPXUUjBk,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3136,tZNfIY4w,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3137,a51IRUv2,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3138,0G0p7rSw,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3139,KMz9fZIE,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3140,v1l2tFAk,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3141,aE6YDFQ1,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3142,YWdmgr9E,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3143,dc7ZLgpn,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3144,7Dv3MLzs,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3145,UjuuSIXm,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3146,4Jc2wMmD,2017-05-07 04:06:40.000000000,2017-05-07 04:06:40.000000000
3147,mkbZusXX,2017-08-14 22:33:20.000000000,2017-08-14 22:33:20.000000000
3148,xmXZFqLk,2017-08-14 14:13:20.000000000,2017-08-14 14:13:20.000000000
3149,U4MkY1R0,2017-08-12 15:00:00.000000000,2017-08-12 15:00:00.000000000
3150,jm7Lz8HQ,2017-08-08 19:20:00.000000000,2017-08-08 19:20:00.000000000
3151,crNNCnXQ,2017-08-08 19:20:00.000000000,2017-08-08 19:20:00.000000000
3152,OJahNQVm,2017-08-08 02:40:00.000000000,2017-08-08 02:40:00.000000000
3153,kBVbx8I1,2017-08-06 20:06:40.000000000,2017-08-06 20:06:40.000000000
3154,R23j6cmd,2017-08-06 20:06:40.000000000,2017-08-06 20:06:40.000000000
3155,NEcC3a85,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
3156,7tHWBw3s,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
3157,nYtyCSYk,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
3158,JiuCUSvf,2017-08-31 17:20:00.000000000,2017-08-31 17:20:00.000000000
3159,AGyetIn2,2017-08-27 16:06:40.000000000,2017-08-27 18:53:20.000000000
3160,9cJxQepO,2017-08-27 16:06:40.000000000,2017-08-27 16:06:40.000000000
3161,lh4ywbgB,2017-08-27 16:06:40.000000000,2017-08-27 16:06:40.000000000
3162,Yu9lUxBh,2017-08-27 16:06:40.000000000,2017-08-27 16:06:40.000000000
3163,F0UHiQHg,2017-08-27 10:33:20.000000000,2017-08-27 10:33:20.000000000
3164,c549Hp3c,2017-08-26 17:53:20.000000000,2017-08-26 17:53:20.000000000
3165,9sZ9GWLL,2017-08-26 17:53:20.000000000,2017-08-26 17:53:20.000000000
3166,JKq6kIN5,2017-08-26 17:53:20.000000000,2017-08-26 17:53:20.000000000
3167,6t0ejMtZ,2017-08-26 15:06:40.000000000,2017-08-26 17:53:20.000000000
3168,qKYTCDyL,2017-03-18 01:20:00.000000000,2017-03-18 01:20:00.000000000
3169,FtHfBw1B,2017-03-18 01:20:00.000000000,2017-03-18 01:20:00.000000000
3170,xHR8W1CE,2017-03-16 04:53:20.000000000,2017-03-16 04:53:20.000000000
3171,tcMs2pRq,2017-03-13 04:40:00.000000000,2017-03-13 07:26:40.000000000
3172,0DmSIqon,2017-03-13 01:53:20.000000000,2017-03-13 01:53:20.000000000
3173,JO5WYXdj,2017-03-13 01:53:20.000000000,2017-03-13 01:53:20.000000000
3174,WPlt50qo,2017-03-12 23:06:40.000000000,2017-03-12 23:06:40.000000000
3175,yBM550rF,2017-03-12 06:26:40.000000000,2017-03-12 06:26:40.000000000
3176,b0NYcWMA,2017-03-09 06:13:20.000000000,2017-03-09 06:13:20.000000000
3177,qHfrAvZi,2017-03-09 06:13:20.000000000,2017-03-09 06:13:20.000000000
3178,K4hX08Y0,2017-03-05 07:46:40.000000000,2017-03-05 07:46:40.000000000
3179,wJpcbYGQ,2017-03-04 06:46:40.000000000,2017-03-04 06:46:40.000000000
3180,tZOCN2cl,2017-02-17 05:40:00.000000000,2017-02-17 05:40:00.000000000
3181,HqoBcCCo,2017-02-16 04:40:00.000000000,2017-02-16 04:40:00.000000000
3182,EQAV7xQy,2017-02-16 04:40:00.000000000,2017-02-16 04:40:00.000000000
3183,B5A0ww5g,2017-02-16 04:40:00.000000000,2017-02-16 04:40:00.000000000
3184,ubsCvEhg,2017-02-16 04:40:00.000000000,2017-02-16 04:40:00.000000000
3185,ypvo8l4y,2017-02-16 04:40:00.000000000,2017-02-16 04:40:00.000000000
3186,wbLlU1iZ,2017-02-16 04:40:00.000000000,2017-02-16 04:40:00.000000000
3187,1A3fGCEC,2017-02-16 04:40:00.000000000,2017-02-16 04:40:00.000000000
3188,wMHgbnN1,2017-02-14 05:26:40.000000000,2017-02-14 05:26:40.000000000
3189,10MoRk58,2017-02-14 05:26:40.000000000,2017-02-14 05:26:40.000000000
3190,hPfDZQN2,2017-02-14 05:26:40.000000000,2017-02-14 05:26:40.000000000
3191,d0xRf6Jo,2017-02-14 05:26:40.000000000,2017-02-14 05:26:40.000000000
3192,k3LJHwsX,2017-02-14 05:26:40.000000000,2017-02-14 05:26:40.000000000
3193,Hox7tjSl,2017-02-07 06:46:40.000000000,2017-02-07 06:46:40.000000000
3194,6mo8o0WK,2017-02-07 06:46:40.000000000,2017-02-07 06:46:40.000000000
3195,QLYRZRm9,2017-02-01 03:33:20.000000000,2017-02-01 03:33:20.000000000
3196,s5REwnKz,2017-01-31 05:20:00.000000000,2017-01-31 05:20:00.000000000
3197,bbLekYaz,2017-01-31 05:20:00.000000000,2017-01-31 05:20:00.000000000
3198,1cRvHwaH,2017-01-31 02:33:20.000000000,2017-01-31 05:20:00.000000000
3199,Vg1oFqjG,2017-01-29 22:46:40.000000000,2017-01-29 22:46:40.000000000
3200,LQK1Me7F,2017-01-29 20:00:00.000000000,2017-01-29 20:00:00.000000000
3201,j3tvvH0i,2017-01-29 20:00:00.000000000,2017-01-29 20:00:00.000000000
3202,n8E1KfX7,2017-01-29 20:00:00.000000000,2017-01-29 20:00:00.000000000
3203,rQ8PM1Wn,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000
3204,F6VWt6fK,2017-08-31 06:13:20.000000000,2017-08-31 06:13:20.000000000
3205,6NOpN2Fm,2017-08-31 03:26:40.000000000,2017-08-31 03:26:40.000000000
3206,re22x6bE,2017-08-31 00:40:00.000000000,2017-08-31 00:40:00.000000000
3207,1YEcc1So,2017-08-31 00:40:00.000000000,2017-08-31 00:40:00.000000000
3208,09BAGjgn,2017-08-30 02:26:40.000000000,2017-08-30 02:26:40.000000000
3209,N7FmIWyd,2017-08-30 02:26:40.000000000,2017-08-30 02:26:40.000000000
3210,eP5SOkT8,2017-08-30 02:26:40.000000000,2017-08-30 02:26:40.000000000
3211,WRTW99qO,2017-08-30 02:26:40.000000000,2017-08-30 02:26:40.000000000
3212,rG6pauhi,2017-08-30 02:26:40.000000000,2017-08-30 02:26:40.000000000
3213,cDPVW1yt,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
3214,ohJfefAa,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
3215,oOrUbe5W,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
3216,GPdEvrqx,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000
3217,90AzAwgR,2017-08-29 20:53:20.000000000,2017-08-29 20:53:20.000000000
3218,5FlEM3pS,2017-08-29 12:33:20.000000000,2017-08-29 12:33:20.000000000
3219,46zvE1v3,2017-08-29 12:33:20.000000000,2017-08-29 12:33:20.000000000
3220,HLZ6Q5aS,2017-08-29 12:33:20.000000000,2017-08-29 12:33:20.000000000
3221,2q2b2Kuo,2017-08-29 12:33:20.000000000,2017-08-29 12:33:20.000000000
3222,eUz0KGUb,2017-08-29 04:13:20.000000000,2017-08-29 04:13:20.000000000
3223,Fi2wlxrJ,2017-08-29 04:13:20.000000000,2017-08-29 04:13:20.000000000
3224,jlhEXnLn,2017-08-29 01:26:40.000000000,2017-08-29 01:26:40.000000000
3225,5PvEQ9Sy,2017-08-29 01:26:40.000000000,2017-08-29 01:26:40.000000000
3226,3ou3eN2K,2017-08-29 01:26:40.000000000,2017-08-29 01:26:40.000000000
3227,9OYsnRWf,2017-08-28 22:40:00.000000000,2017-08-28 22:40:00.000000000
3228,CCG4UWvp,2017-08-28 22:40:00.000000000,2017-08-28 22:40:00.000000000
3229,arq1ppsY,2017-08-28 19:53:20.000000000,2017-08-28 22:40:00.000000000
3230,iU1Zbb5d,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000
3231,VQrk575w,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000
3232,EvgJE1oF,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000
3233,eiBXGTc5,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000
3234,U75VXk4m,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000
3235,6uuOABI0,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000
3236,HFkSKiJb,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000
3237,Boh1VmhD,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000
3238,Iuz38Slc,2017-08-27 21:40:00.000000000,2017-08-27 21:40:00.000000000
3239,jlXnFiTF,2017-08-27 21:40:00.000000000,2017-08-27 21:40:00.000000000
3240,NnG3DpQR,2017-08-27 21:40:00.000000000,2017-08-27 21:40:00.000000000
3241,EGSWIYoS,2017-08-27 21:40:00.000000000,2017-08-27 21:40:00.000000000
3242,45r8qtJn,2017-08-27 21:40:00.000000000,2017-08-27 21:40:00.000000000
3243,hEJi1aL5,2017-08-27 21:40:00.000000000,2017-08-27 21:40:00.000000000
3244,yQQjoYGB,2017-08-27 21:40:00.000000000,2017-08-27 21:40:00.000000000
3245,L3cB9A8i,2017-08-27 18:53:20.000000000,2017-08-27 18:53:20.000000000
3246,ungcUXYT,2017-08-27 16:06:40.000000000,2017-08-27 16:06:40.000000000
3247,aIi2icYa,2017-05-13 18:26:40.000000000,2017-05-13 18:26:40.000000000
3248,lDRnTCcP,2017-05-13 04:33:20.000000000,2017-05-13 04:33:20.000000000
3249,XJKd5Mg5,2017-04-14 17:13:20.000000000,2017-04-14 17:13:20.000000000
3250,RocPNgUB,2017-04-14 17:13:20.000000000,2017-04-14 17:13:20.000000000
3251,15L0Q13h,2017-04-06 00:53:20.000000000,2017-04-06 00:53:20.000000000
3252,6a1t7IsT,2017-04-06 00:53:20.000000000,2017-04-06 00:53:20.000000000
3253,NxkAjaro,2017-04-06 00:53:20.000000000,2017-04-06 00:53:20.000000000
3254,DAHBcKXU,2017-04-06 00:53:20.000000000,2017-04-06 00:53:20.000000000
3255,ZOnWQk8z,2017-02-20 03:06:40.000000000,2017-02-20 03:06:40.000000000
3256,rGmjj11s,2017-02-01 03:33:20.000000000,2017-02-01 03:33:20.000000000
3257,CagKidXh,2017-01-27 20:46:40.000000000,2017-01-27 20:46:40.000000000
3258,KsdHr6Qb,2017-09-01 10:00:00.000000000,2017-09-01 10:00:00.000000000
3259,mFbRQBEx,2017-02-23 11:40:00.000000000,2017-02-23 11:40:00.000000000
3260,Yu8MsZFD,2017-02-02 10:06:40.000000000,2017-02-02 10:06:40.000000000
3261,isAMY5CE,2017-01-26 11:26:40.000000000,2017-01-26 11:26:40.000000000
3262,uFsQXxgn,2017-01-26 11:26:40.000000000,2017-01-26 11:26:40.000000000
3263,XXJDMkyZ,2017-01-26 11:26:40.000000000,2017-01-26 11:26:40.000000000
3264,YnPotWoF,2017-01-26 11:26:40.000000000,2017-01-26 11:26:40.000000000
3265,8USumFSe,2017-01-26 08:40:00.000000000,2017-01-26 11:26:40.000000000
3266,8mNaOWxA,2017-01-26 00:20:00.000000000,2017-01-26 00:20:00.000000000
3267,tO1vRAuf,2017-08-20 09:06:40.000000000,2017-08-20 09:06:40.000000000
3268,KDtJom5w,2017-08-13 10:26:40.000000000,2017-08-13 10:26:40.000000000
3269,ybY5V6ZC,2017-08-13 10:26:40.000000000,2017-08-13 10:26:40.000000000
3270,MhgT4dwy,2017-08-13 10:26:40.000000000,2017-08-13 10:26:40.000000000
3271,b9FGH8w4,2017-08-13 07:40:00.000000000,2017-08-13 07:40:00.000000000
3272,fwlL2E0m,2017-08-13 07:40:00.000000000,2017-08-13 07:40:00.000000000
3273,c9FtlI88,2017-07-31 08:33:20.000000000,2017-07-31 08:33:20.000000000
3274,b91oXkOW,2017-07-20 08:40:00.000000000,2017-07-20 08:40:00.000000000
3275,2sbOlJlS,2017-07-20 08:40:00.000000000,2017-07-20 08:40:00.000000000
3276,7xvHfSLD,2017-07-20 08:40:00.000000000,2017-07-20 08:40:00.000000000
3277,mSgH0stL,2017-07-19 13:13:20.000000000,2017-07-19 13:13:20.000000000
3278,2OTuvYhU,2017-07-19 13:13:20.000000000,2017-07-19 13:13:20.000000000
3279,Cyri01zi,2017-07-19 13:13:20.000000000,2017-07-19 13:13:20.000000000
3280,n26aFPdG,2017-07-19 10:26:40.000000000,2017-07-19 10:26:40.000000000
3281,vrxpPM8d,2017-07-19 07:40:00.000000000,2017-07-19 07:40:00.000000000
3282,eWevjNQQ,2017-07-19 07:40:00.000000000,2017-07-19 07:40:00.000000000
3283,QS09QpF4,2017-07-18 09:26:40.000000000,2017-07-18 09:26:40.000000000
3284,9K96UN86,2017-07-18 09:26:40.000000000,2017-07-18 09:26:40.000000000
3285,uAqIzIhW,2017-07-17 08:26:40.000000000,2017-07-17 11:13:20.000000000
3286,0RBlFblb,2017-02-02 10:06:40.000000000,2017-02-02 10:06:40.000000000
3287,ooJUb6U6,2017-01-31 22:00:00.000000000,2017-01-31 22:00:00.000000000
3288,xVx0ywcx,2017-01-24 17:46:40.000000000,2017-01-24 17:46:40.000000000
3289,9ous45yw,2017-01-24 17:46:40.000000000,2017-01-24 17:46:40.000000000
3290,9K1wFhnL,2017-01-24 17:46:40.000000000,2017-01-24 17:46:40.000000000
3291,QFmMrAFq,2017-01-24 17:46:40.000000000,2017-01-24 17:46:40.000000000
3292,fdm3oiLD,2017-01-17 13:33:20.000000000,2017-01-17 13:33:20.000000000
3293,9bn2DLFR,2017-06-19 11:00:00.000000000,2017-06-19 11:00:00.000000000
3294,UQJ6LWAb,2017-08-30 10:46:40.000000000,2017-08-30 10:46:40.000000000
3295,CSsDKokw,2017-08-30 10:46:40.000000000,2017-08-30 10:46:40.000000000
3296,0f2q0fGY,2017-08-29 20:53:20.000000000,2017-08-29 20:53:20.000000000
3297,KPL9pbc2,2017-08-29 20:53:20.000000000,2017-08-29 20:53:20.000000000
3298,6FQffwjT,2017-08-29 20:53:20.000000000,2017-08-29 20:53:20.000000000
3299,bcH5JWMu,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
3300,CQguSmqj,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000
3301,UqlQbYEC,2017-08-29 01:26:40.000000000,2017-08-29 01:26:40.000000000
3302,hxJVNbjt,2017-08-27 18:53:20.000000000,2017-08-27 21:40:00.000000000
3303,vgeYio5y,2017-08-27 18:53:20.000000000,2017-08-27 18:53:20.000000000
3304,ezbu9ukV,2017-08-27 18:53:20.000000000,2017-08-27 18:53:20.000000000
3305,pkItqr4S,2017-08-26 04:00:00.000000000,2017-08-26 04:00:00.000000000
3306,AXJm2Z6L,2017-08-24 18:40:00.000000000,2017-08-24 18:40:00.000000000
3307,wp9i176e,2017-08-24 18:40:00.000000000,2017-08-24 18:40:00.000000000
3308,WyWgKbj3,2017-08-23 23:13:20.000000000,2017-08-23 23:13:20.000000000
3309,PbnpatzB,2017-08-23 01:00:00.000000000,2017-08-23 03:46:40.000000000
3310,I0s66a71,2017-08-20 06:20:00.000000000,2017-08-20 06:20:00.000000000
3311,hmi2KLq5,2017-08-20 06:20:00.000000000,2017-08-20 06:20:00.000000000
3312,O9t3Tj18,2017-08-20 06:20:00.000000000,2017-08-20 06:20:00.000000000
3313,jgAKBKtE,2017-08-20 06:20:00.000000000,2017-08-20 06:20:00.000000000
3314,E27wfnJV,2017-08-20 06:20:00.000000000,2017-08-20 06:20:00.000000000
3315,AQFjaepG,2017-08-19 05:20:00.000000000,2017-08-19 05:20:00.000000000
3316,3tsj5WmL,2017-08-18 07:06:40.000000000,2017-08-18 07:06:40.000000000
3317,1R6OniJM,2017-08-18 07:06:40.000000000,2017-08-18 07:06:40.000000000
3318,SnMR0pF1,2017-08-18 07:06:40.000000000,2017-08-18 07:06:40.000000000
3319,gzp0O4oQ,2017-08-18 07:06:40.000000000,2017-08-18 07:06:40.000000000
3320,G8N3e5IJ,2017-08-17 06:06:40.000000000,2017-08-17 06:06:40.000000000
3321,KcAdTe7V,2017-08-17 06:06:40.000000000,2017-08-17 06:06:40.000000000
3322,HIxTguap,2017-08-17 06:06:40.000000000,2017-08-17 06:06:40.000000000
3323,RYZCCjsJ,2017-08-16 05:06:40.000000000,2017-08-16 05:06:40.000000000
3324,Y228TdMP,2017-08-16 05:06:40.000000000,2017-08-16 05:06:40.000000000
3325,iZSiMjQt,2017-08-11 05:40:00.000000000,2017-08-11 05:40:00.000000000
3326,ddu4VL3Y,2017-08-11 02:53:20.000000000,2017-08-11 05:40:00.000000000
3327,xIWS8LDk,2017-08-10 04:40:00.000000000,2017-08-10 07:26:40.000000000
3328,QU0SRn8U,2017-08-09 23:06:40.000000000,2017-08-09 23:06:40.000000000
3329,zO8AfB84,2017-08-09 23:06:40.000000000,2017-08-09 23:06:40.000000000
3330,VTNnyUPY,2017-08-09 23:06:40.000000000,2017-08-09 23:06:40.000000000
3331,SBmfTe8J,2017-08-09 06:26:40.000000000,2017-08-09 06:26:40.000000000
3332,ed1dHxYZ,2017-08-08 02:40:00.000000000,2017-08-08 02:40:00.000000000
3333,4w3FEbCs,2017-08-07 04:26:40.000000000,2017-08-07 04:26:40.000000000
3334,NrwYGUr6,2017-08-06 03:26:40.000000000,2017-08-06 06:13:20.000000000
3335,CaKTqCEQ,2017-08-05 21:53:20.000000000,2017-08-05 21:53:20.000000000
3336,vovowWOT,2017-08-05 21:53:20.000000000,2017-08-05 21:53:20.000000000
3337,QVRX3jdW,2017-08-05 08:00:00.000000000,2017-08-05 08:00:00.000000000
3338,bB3O6fjC,2017-08-05 05:13:20.000000000,2017-08-05 08:00:00.000000000
3339,ADubXa6s,2017-08-05 02:26:40.000000000,2017-08-05 05:13:20.000000000
3340,P0EDJR9J,2017-08-05 02:26:40.000000000,2017-08-05 02:26:40.000000000
3341,mDHMtvra,2017-08-05 02:26:40.000000000,2017-08-05 02:26:40.000000000
3342,8Ptqr5bT,2017-08-05 02:26:40.000000000,2017-08-05 02:26:40.000000000
3343,6YSIXjZS,2017-08-04 23:40:00.000000000,2017-08-04 23:40:00.000000000
3344,UWBzJLz7,2017-08-04 23:40:00.000000000,2017-08-04 23:40:00.000000000
3345,RaWAdnRG,2017-08-04 23:40:00.000000000,2017-08-04 23:40:00.000000000
3346,EKfyUH0x,2017-08-04 23:40:00.000000000,2017-08-04 23:40:00.000000000
3347,Qw0WQgml,2017-08-04 20:53:20.000000000,2017-08-04 23:40:00.000000000
3348,Ojdw47zH,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
3349,uFVnlsnN,2017-02-13 15:33:20.000000000,2017-02-13 15:33:20.000000000
3350,AXjBBR3T,2017-01-18 14:33:20.000000000,2017-01-18 14:33:20.000000000
3351,kV1i0Sv6,2017-01-18 14:33:20.000000000,2017-01-18 14:33:20.000000000
3352,ROPmLYZ9,2017-01-18 14:33:20.000000000,2017-01-18 14:33:20.000000000
3353,es8tB7nv,2017-01-18 11:46:40.000000000,2017-01-18 14:33:20.000000000
3354,3P9pT2HT,2017-01-18 03:26:40.000000000,2017-01-18 03:26:40.000000000
3355,rtNXZ50h,2017-01-17 13:33:20.000000000,2017-01-17 13:33:20.000000000
3356,eSXUIRBW,2017-01-17 13:33:20.000000000,2017-01-17 13:33:20.000000000
3357,FULQAL1Z,2017-01-16 04:13:20.000000000,2017-01-16 04:13:20.000000000
3358,nRtf64uE,2017-01-16 04:13:20.000000000,2017-01-16 04:13:20.000000000
3359,12lLy5cK,2017-01-15 11:33:20.000000000,2017-01-15 11:33:20.000000000
3360,xpYwFFxG,2017-01-15 11:33:20.000000000,2017-01-15 11:33:20.000000000
3361,BwYLFRtr,2017-01-15 11:33:20.000000000,2017-01-15 11:33:20.000000000
3362,UCFM4J1W,2017-01-15 11:33:20.000000000,2017-01-15 11:33:20.000000000
3363,nnVJ3VGV,2017-01-15 11:33:20.000000000,2017-01-15 11:33:20.000000000
3364,Eo0Vsnnn,2017-01-15 11:33:20.000000000,2017-01-15 11:33:20.000000000
3365,UwEGTvux,2017-01-15 11:33:20.000000000,2017-01-15 11:33:20.000000000
3366,1mi4pfwv,2017-01-15 11:33:20.000000000,2017-01-15 11:33:20.000000000
3367,q5sOl72s,2017-01-15 08:46:40.000000000,2017-01-15 08:46:40.000000000
3368,a7IX1QFr,2017-01-15 08:46:40.000000000,2017-01-15 08:46:40.000000000
3369,XtBKGBff,2017-01-15 08:46:40.000000000,2017-01-15 08:46:40.000000000
3370,5PYHXpvF,2017-01-15 08:46:40.000000000,2017-01-15 08:46:40.000000000
3371,vdHgIwh6,2017-01-15 08:46:40.000000000,2017-01-15 08:46:40.000000000
3372,HT5qFt31,2017-01-15 08:46:40.000000000,2017-01-15 08:46:40.000000000
3373,3p3V6POr,2017-01-15 08:46:40.000000000,2017-01-15 08:46:40.000000000
3374,N8b24Rn8,2016-12-29 14:00:00.000000000,2016-12-29 14:00:00.000000000
3375,Vwtqrok7,2016-12-28 15:46:40.000000000,2016-12-28 15:46:40.000000000
3376,tc7uJ7wy,2016-12-28 15:46:40.000000000,2016-12-28 15:46:40.000000000
3377,l8UojVQB,2016-12-28 13:00:00.000000000,2016-12-28 13:00:00.000000000
3378,WQLn8OYD,2016-12-28 04:40:00.000000000,2016-12-28 04:40:00.000000000
3379,HvgVmeCS,2016-12-27 03:40:00.000000000,2016-12-27 03:40:00.000000000
3380,lePxqwgD,2016-12-23 02:26:40.000000000,2016-12-23 05:13:20.000000000
3381,D14rRdhl,2016-12-23 02:26:40.000000000,2016-12-23 02:26:40.000000000
3382,G86sua0a,2016-12-22 15:20:00.000000000,2016-12-22 15:20:00.000000000
3383,SuaSvICp,2016-12-22 15:20:00.000000000,2016-12-22 15:20:00.000000000
3384,zNY1Nmcu,2016-12-21 06:00:00.000000000,2016-12-21 06:00:00.000000000
3385,qqbXj0zH,2016-10-15 02:53:20.000000000,2016-10-15 02:53:20.000000000
3386,uSPut5yZ,2017-07-17 16:46:40.000000000,2017-07-17 16:46:40.000000000
3387,0i1eH7rb,2017-07-17 16:46:40.000000000,2017-07-17 16:46:40.000000000
3388,3jXLU6CK,2017-06-16 16:20:00.000000000,2017-06-16 16:20:00.000000000
3389,WYV2hSkg,2017-06-13 18:53:20.000000000,2017-06-13 18:53:20.000000000
3390,xYroPBTn,2017-06-10 21:26:40.000000000,2017-06-10 21:26:40.000000000
3391,YCR8znTQ,2017-06-10 21:26:40.000000000,2017-06-10 21:26:40.000000000
3392,rG9IDZX4,2017-06-09 20:26:40.000000000,2017-06-09 20:26:40.000000000
3393,Cbf1DV4y,2017-06-07 15:40:00.000000000,2017-06-07 15:40:00.000000000
3394,mxEELz33,2017-06-07 15:40:00.000000000,2017-06-07 15:40:00.000000000
3395,YVzk5mDm,2017-06-07 15:40:00.000000000,2017-06-07 15:40:00.000000000
3396,g7RhAqL1,2017-06-07 15:40:00.000000000,2017-06-07 15:40:00.000000000
3397,fP9EJmFz,2017-06-07 15:40:00.000000000,2017-06-07 15:40:00.000000000
3398,jpSijd8h,2017-06-07 15:40:00.000000000,2017-06-07 15:40:00.000000000
3399,s5MPEUTA,2017-06-01 23:33:20.000000000,2017-06-01 23:33:20.000000000
3400,RsuYz6yb,2017-06-01 18:00:00.000000000,2017-06-01 18:00:00.000000000
3401,VoCJWuYH,2017-06-01 15:13:20.000000000,2017-06-01 15:13:20.000000000
3402,bRxcoKxd,2017-06-01 15:13:20.000000000,2017-06-01 15:13:20.000000000
3403,uIFnZuzp,2017-08-17 20:00:00.000000000,2017-08-17 20:00:00.000000000
3404,5R4XkFpr,2017-08-07 21:06:40.000000000,2017-08-07 21:06:40.000000000
3405,T3ele42s,2017-08-07 21:06:40.000000000,2017-08-07 21:06:40.000000000
3406,7YC57ydp,2017-08-07 21:06:40.000000000,2017-08-07 21:06:40.000000000
3407,ier14cqw,2017-08-07 21:06:40.000000000,2017-08-07 21:06:40.000000000
3408,ln5qrFnO,2017-08-07 21:06:40.000000000,2017-08-07 21:06:40.000000000
3409,9qDsfrFp,2017-08-07 21:06:40.000000000,2017-08-07 21:06:40.000000000
3410,rB8i6Dzx,2017-08-07 15:33:20.000000000,2017-08-07 15:33:20.000000000
3411,DDNH7sFe,2017-08-06 20:06:40.000000000,2017-08-06 20:06:40.000000000
3412,dnygAxsD,2017-08-20 14:40:00.000000000,2017-08-20 14:40:00.000000000
3413,evgLWuZO,2017-08-19 13:40:00.000000000,2017-08-19 13:40:00.000000000
3414,qwKfeTCN,2017-08-19 13:40:00.000000000,2017-08-19 13:40:00.000000000
3415,uUTHWT8w,2017-08-16 13:26:40.000000000,2017-08-16 13:26:40.000000000
3416,r4oWI0cP,2017-08-16 13:26:40.000000000,2017-08-16 13:26:40.000000000
3417,JKeJczLE,2017-08-11 08:26:40.000000000,2017-08-11 08:26:40.000000000
3418,35KMeCFA,2017-08-11 08:26:40.000000000,2017-08-11 08:26:40.000000000
3419,05YWdks5,2017-08-10 01:53:20.000000000,2017-08-10 01:53:20.000000000
3420,eKF9cPiB,2017-08-10 01:53:20.000000000,2017-08-10 01:53:20.000000000
3421,MRCjqKqM,2017-08-05 10:46:40.000000000,2017-08-05 10:46:40.000000000
3422,rcn3Y8yp,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
3423,58DgmER9,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
3424,jSPwkjyc,2017-08-04 04:13:20.000000000,2017-08-04 04:13:20.000000000
3425,8OJA6Sxo,2017-01-21 17:33:20.000000000,2017-01-21 17:33:20.000000000
3426,CMf4FoM6,2017-01-21 17:33:20.000000000,2017-01-21 17:33:20.000000000
3427,KcuVX99S,2017-01-21 17:33:20.000000000,2017-01-21 17:33:20.000000000
3428,6OCGOozM,2017-01-21 14:46:40.000000000,2017-01-21 14:46:40.000000000
3429,ahVvm7tN,2017-03-16 02:06:40.000000000,2017-03-16 02:06:40.000000000
3430,yD9GU53S,2016-12-31 18:46:40.000000000,2016-12-31 18:46:40.000000000
3431,pkV7kkLm,2016-12-20 02:13:20.000000000,2016-12-20 02:13:20.000000000
3432,Awk1OiwG,2016-12-20 02:13:20.000000000,2016-12-20 02:13:20.000000000
